goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0048522	positive regulation of cellular process	4719	14	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPS15A|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;LRRN3|1;TNIP2|0	8.94942754793847	1.5643458673761705	0.03412844466822029	1
GO:0019221	cytokine-mediated signaling pathway	661	4	KRAS|0;TRIM25|0;IKBKG|0;TNIP2|0	1.2535646554751703	3.190900431445061	0.03456844893413824	1
GO:0050804	modulation of chemical synaptic transmission	384	3	APP|0;KRAS|0;NTRK1|0	0.7282433096860293	4.119502314814815	0.0352789165812426	1
GO:0051248	negative regulation of protein metabolic process	984	5	APP|0;RPL11|1;SERPINB4|0;MFHAS1|1;RPL23|1	1.8661234810704501	2.6793510990665466	0.03531114152133186	1
GO:0031342	negative regulation of cell killing	19	1	SERPINB4|0	0.03603287209383999	27.752436647173493	0.035446447318144836	1
GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	19	1	RUNX3|0	0.03603287209383999	27.752436647173493	0.035446447318144836	1
GO:0050951	sensory perception of temperature stimulus	19	1	NTRK1|0	0.03603287209383999	27.752436647173493	0.035446447318144836	1
GO:1900273	positive regulation of long-term synaptic potentiation	19	1	APP|0	0.03603287209383999	27.752436647173493	0.035446447318144836	1
GO:2000310	regulation of NMDA receptor activity	19	1	APP|0	0.03603287209383999	27.752436647173493	0.035446447318144836	1
GO:0099177	regulation of trans-synaptic signaling	385	3	APP|0;KRAS|0;NTRK1|0	0.7301397766383367	4.108802308802309	0.03551163631532117	1
GO:0030162	regulation of proteolysis	673	4	APP|0;RPL11|1;SERPINB4|0;RPL23|1	1.2763222589028587	3.1340047328160257	0.0365833117875376	1
GO:0016310	phosphorylation	2107	8	APP|0;RUNX3|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	3.9958558685116246	2.0020742146987995	0.03691071337056284	1
GO:0000470	maturation of LSU-rRNA	20	1	RPL35|1	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:0034162	toll-like receptor 9 signaling pathway	20	1	TNIP2|0	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:0050974	detection of mechanical stimulus involved in sensory perception	20	1	NTRK1|0	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:0060008	Sertoli cell differentiation	20	1	NTRK1|0	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:0071157	negative regulation of cell cycle arrest	20	1	RPL23|1	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:1902003	regulation of amyloid-beta formation	20	1	APP|0	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:1902914	regulation of protein polyubiquitination	20	1	SASH1|1	0.03792933904614736	26.364814814814814	0.037278135735812845	1
GO:2001235	positive regulation of apoptotic signaling pathway	162	2	RPL11|1;RPL26|1	0.3072276462737936	6.509830818472794	0.037503080663141564	1
GO:0048167	regulation of synaptic plasticity	163	2	APP|0;KRAS|0	0.309124113226101	6.469893206089525	0.03792520726257498	1
GO:0044085	cellular component biogenesis	2953	10	APP|0;NTRK1|0;RPL11|1;RPL26|1;RPL35A|1;RPS14|1;RPS17|1;RPS21|1;RPL35|1;LRRN3|1	5.600266910163658	1.7856291781113998	0.03814921537658411	1
GO:1901701	cellular response to oxygen-containing compound	1009	5	APP|0;NTRK1|0;RPL23|1;SASH1|1;TNIP2|0	1.9135351548781343	2.6129647982968103	0.03875264197599737	1
GO:0006950	response to stress	3399	11	APP|0;KRAS|0;NTRK1|0;RPL26|1;RPL39|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	6.4460911708927435	1.706460505813257	0.038767708892915254	1
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	21	1	RPS21|1	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0000469	cleavage involved in rRNA processing	21	1	RPS21|1	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	21	1	IKBKG|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0031664	regulation of lipopolysaccharide-mediated signaling pathway	21	1	SASH1|1	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0032469	endoplasmic reticulum calcium ion homeostasis	21	1	APP|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0032986	protein-DNA complex disassembly	21	1	RPL23|1	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0034123	positive regulation of toll-like receptor signaling pathway	21	1	MFHAS1|1	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0034138	toll-like receptor 3 signaling pathway	21	1	TNIP2|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0036037	CD8-positive, alpha-beta T cell activation	21	1	RUNX3|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0048261	negative regulation of receptor-mediated endocytosis	21	1	APP|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0048485	sympathetic nervous system development	21	1	NTRK1|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0051000	positive regulation of nitric-oxide synthase activity	21	1	KRAS|0	0.03982580599845473	25.10934744268078	0.03910647436809389	1
GO:0043086	negative regulation of catalytic activity	697	4	APP|0;RPL11|1;SERPINB4|0;RPL23|1	1.3218374657582355	3.0260906530633935	0.04081761349458346	1
GO:0051099	positive regulation of binding	170	2	APP|0;RPL11|1	0.3223993818922526	6.203485838779956	0.04093148425299831	1
GO:0031348	negative regulation of defense response	172	2	SERPINB4|0;MFHAS1|1	0.3261923157968673	6.131352282515073	0.04180670221926652	1
GO:0046639	negative regulation of alpha-beta T cell differentiation	23	1	RUNX3|0	0.04361873990306946	22.925925925925927	0.04275312583003288	1
GO:0071280	cellular response to copper ion	23	1	APP|0	0.04361873990306946	22.925925925925927	0.04275312583003288	1
GO:0150077	regulation of neuroinflammatory response	23	1	APP|0	0.04361873990306946	22.925925925925927	0.04275312583003288	1
GO:0016567	protein ubiquitination	711	4	RPL11|1;TRIM25|0;RPL23|1;SASH1|1	1.3483880030905386	2.9665051831015266	0.04341412470206141	1
GO:0006915	apoptotic process	1782	7	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;IKBKG|0;TNIP2|0	3.3795041090117297	2.071309805877707	0.044076119835939176	1
GO:0071222	cellular response to lipopolysaccharide	178	2	SASH1|1;TNIP2|0	0.3375711175107115	5.92467748647524	0.044474837024562563	1
GO:0010288	response to lead ion	24	1	APP|0	0.045515206855376834	21.97067901234568	0.04457145041161403	1
GO:0035666	TRIF-dependent toll-like receptor signaling pathway	24	1	IKBKG|0	0.045515206855376834	21.97067901234568	0.04457145041161403	1
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	24	1	RUNX3|0	0.045515206855376834	21.97067901234568	0.04457145041161403	1
GO:0042325	regulation of phosphorylation	1408	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	2.6702254688487743	2.2470012626262625	0.04478428493457787	1
GO:0007623	circadian rhythm	180	2	MTNR1A|0;NTRK1|0	0.3413640514153262	5.858847736625515	0.04537816978759701	1
GO:0002385	mucosal immune response	25	1	RPL39|1	0.0474116738076842	21.091851851851853	0.046386448711683514	1
GO:0035235	ionotropic glutamate receptor signaling pathway	25	1	APP|0	0.0474116738076842	21.091851851851853	0.046386448711683514	1
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	25	1	IKBKG|0	0.0474116738076842	21.091851851851853	0.046386448711683514	1
GO:0048668	collateral sprouting	25	1	APP|0	0.0474116738076842	21.091851851851853	0.046386448711683514	1
GO:1902991	regulation of amyloid precursor protein catabolic process	25	1	APP|0	0.0474116738076842	21.091851851851853	0.046386448711683514	1
GO:1905606	regulation of presynapse assembly	25	1	APP|0	0.0474116738076842	21.091851851851853	0.046386448711683514	1
GO:0051726	regulation of cell cycle	1064	5	APP|0;RUNX3|0;RPL26|1;RPS15A|1;RPL23|1	2.0178408372550396	2.477896129211919	0.04704691936899108	1
GO:0071219	cellular response to molecule of bacterial origin	184	2	SASH1|1;TNIP2|0	0.3489499192245557	5.731481481481482	0.04720540012016028	1
GO:0010001	glial cell differentiation	185	2	APP|0;KRAS|0	0.3508463861768631	5.7005005005005005	0.0476664478394907	1
GO:0000460	maturation of 5.8S rRNA	26	1	RPS21|1	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0007176	regulation of epidermal growth factor-activated receptor activity	26	1	APP|0	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0032228	regulation of synaptic transmission, GABAergic	26	1	KRAS|0	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0034205	amyloid-beta formation	26	1	APP|0	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0048265	response to pain	26	1	NTRK1|0	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0060384	innervation	26	1	NTRK1|0	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0099174	regulation of presynapse organization	26	1	APP|0	0.04930814075999157	20.280626780626783	0.04819812658142564	1
GO:0002756	MyD88-independent toll-like receptor signaling pathway	27	1	IKBKG|0	0.051204607712298934	19.52949245541838	0.050006489862145065	1
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	27	1	APP|0	0.051204607712298934	19.52949245541838	0.050006489862145065	1
GO:0032770	positive regulation of monooxygenase activity	27	1	KRAS|0	0.051204607712298934	19.52949245541838	0.050006489862145065	1
GO:0046596	regulation of viral entry into host cell	27	1	TRIM25|0	0.051204607712298934	19.52949245541838	0.050006489862145065	1
GO:0048710	regulation of astrocyte differentiation	27	1	APP|0	0.051204607712298934	19.52949245541838	0.050006489862145065	1
GO:0051968	positive regulation of synaptic transmission, glutamatergic	27	1	NTRK1|0	0.051204607712298934	19.52949245541838	0.050006489862145065	1
GO:0042127	regulation of cell proliferation	1448	6	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS15A|1;RPL23|1	2.746084146941069	2.184929404542664	0.05028137397531063	1
GO:0043523	regulation of neuron apoptotic process	191	2	KRAS|0;NTRK1|0	0.3622251878907073	5.521427186348653	0.05046777304035732	1
GO:0002251	organ or tissue specific immune response	28	1	RPL39|1	0.053101074664606306	18.832010582010582	0.051811544385278685	1
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	28	1	APP|0	0.053101074664606306	18.832010582010582	0.051811544385278685	1
GO:0071480	cellular response to gamma radiation	28	1	RPL26|1	0.053101074664606306	18.832010582010582	0.051811544385278685	1
GO:2000352	negative regulation of endothelial cell apoptotic process	28	1	TNIP2|0	0.053101074664606306	18.832010582010582	0.051811544385278685	1
GO:1901700	response to oxygen-containing compound	1461	6	APP|0;NTRK1|0;TRIM25|0;RPL23|1;SASH1|1;TNIP2|0	2.770738217321065	2.1654878697999846	0.05215673998739967	1
GO:0032446	protein modification by small protein conjugation	761	4	RPL11|1;TRIM25|0;RPL23|1;SASH1|1	1.443211350705907	2.771596826787366	0.053451002863916575	1
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	29	1	RPL26|1	0.05499754161691367	18.18263090676884	0.05361329597241282	1
GO:0060441	epithelial tube branching involved in lung morphogenesis	29	1	KRAS|0	0.05499754161691367	18.18263090676884	0.05361329597241282	1
GO:1900181	negative regulation of protein localization to nucleus	29	1	MFHAS1|1	0.05499754161691367	18.18263090676884	0.05361329597241282	1
GO:2000406	positive regulation of T cell migration	29	1	APP|0	0.05499754161691367	18.18263090676884	0.05361329597241282	1
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	199	2	RPL11|1;RPL23|1	0.37739692350916626	5.299460264284384	0.05429423474528505	1
GO:0001774	microglial cell activation	30	1	APP|0	0.05689400856922104	17.576543209876544	0.055411750435303664	1
GO:0002269	leukocyte activation involved in inflammatory response	30	1	APP|0	0.05689400856922104	17.576543209876544	0.055411750435303664	1
GO:0048873	homeostasis of number of cells within a tissue	30	1	KRAS|0	0.05689400856922104	17.576543209876544	0.055411750435303664	1
GO:0010608	posttranscriptional regulation of gene expression	461	3	APP|0;RPL26|1;RPS14|1	0.8742712650136967	3.4314292600626657	0.055531528805284225	1
GO:0071216	cellular response to biotic stimulus	203	2	SASH1|1;TNIP2|0	0.3849827913183957	5.195037401933954	0.05624556688297211	1
GO:1901652	response to peptide	464	3	APP|0;NTRK1|0;RPL23|1	0.8799606658706187	3.4092432950191576	0.05641432449334349	1
GO:0002521	leukocyte differentiation	465	3	APP|0;RUNX3|0;NTRK1|0	0.8818571328229261	3.4019115890083635	0.05671011253355607	1
GO:0043393	regulation of protein binding	204	2	APP|0;RPL11|1	0.3868792582707031	5.16957153231663	0.05673729056720345	1
GO:0000027	ribosomal large subunit assembly	31	1	RPL11|1	0.058790475521528406	17.009557945041816	0.05720691357588503	1
GO:0048011	neurotrophin TRK receptor signaling pathway	31	1	NTRK1|0	0.058790475521528406	17.009557945041816	0.05720691357588503	1
GO:1902186	regulation of viral release from host cell	31	1	TRIM25|0	0.058790475521528406	17.009557945041816	0.05720691357588503	1
GO:1902751	positive regulation of cell cycle G2/M phase transition	31	1	APP|0	0.058790475521528406	17.009557945041816	0.05720691357588503	1
GO:0051962	positive regulation of nervous system development	467	3	APP|0;NTRK1|0;LRRN3|1	0.8856500667275409	3.387342374494409	0.05730396782018676	1
GO:0010951	negative regulation of endopeptidase activity	208	2	APP|0;SERPINB4|0	0.39446512607993256	5.070156695156696	0.05871953378339878	1
GO:0016601	Rac protein signal transduction	32	1	KRAS|0	0.06068694247383578	16.47800925925926	0.05899879118629281	1
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	32	1	RPL11|1	0.06068694247383578	16.47800925925926	0.05899879118629281	1
GO:0034142	toll-like receptor 4 signaling pathway	32	1	MFHAS1|1	0.06068694247383578	16.47800925925926	0.05899879118629281	1
GO:0051385	response to mineralocorticoid	32	1	KRAS|0	0.06068694247383578	16.47800925925926	0.05899879118629281	1
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	32	1	IKBKG|0	0.06068694247383578	16.47800925925926	0.05899879118629281	1
GO:0012501	programmed cell death	1901	7	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;IKBKG|0;TNIP2|0	3.6051836763363068	1.9416486449626902	0.05930773687568203	1
GO:0033280	response to vitamin D	33	1	TRIM25|0	0.06258340942614314	15.978675645342314	0.06078738904887426	1
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	33	1	IKBKG|0	0.06258340942614314	15.978675645342314	0.06078738904887426	1
GO:0043276	anoikis	33	1	IKBKG|0	0.06258340942614314	15.978675645342314	0.06078738904887426	1
GO:0043628	ncRNA 3'-end processing	33	1	RPS21|1	0.06258340942614314	15.978675645342314	0.06078738904887426	1
GO:0071868	cellular response to monoamine stimulus	33	1	APP|0	0.06258340942614314	15.978675645342314	0.06078738904887426	1
GO:0071870	cellular response to catecholamine stimulus	33	1	APP|0	0.06258340942614314	15.978675645342314	0.06078738904887426	1
GO:0010466	negative regulation of peptidase activity	214	2	APP|0;SERPINB4|0	0.40584392779377676	4.928002769124265	0.061738167033709046	1
GO:0010941	regulation of cell death	1528	6	KRAS|0;NTRK1|0;RPL11|1;RPL26|1;IKBKG|0;TNIP2|0	2.8978015031256583	2.070535194880745	0.06252392186749822	1
GO:0034122	negative regulation of toll-like receptor signaling pathway	34	1	MFHAS1|1	0.06447987637845051	15.508714596949892	0.0625727129362077	1
GO:0042987	amyloid precursor protein catabolic process	34	1	APP|0	0.06447987637845051	15.508714596949892	0.0625727129362077	1
GO:0046636	negative regulation of alpha-beta T cell activation	34	1	RUNX3|0	0.06447987637845051	15.508714596949892	0.0625727129362077	1
GO:2000403	positive regulation of lymphocyte migration	34	1	APP|0	0.06447987637845051	15.508714596949892	0.0625727129362077	1
GO:0046578	regulation of Ras protein signal transduction	216	2	KRAS|0;NTRK1|0	0.4096368616983915	4.882373113854595	0.0627562256828168	1
GO:0042113	B cell activation	219	2	NTRK1|0;TNIP2|0	0.4153262625553136	4.815491290377135	0.06429423023037895	1
GO:0019076	viral release from host cell	35	1	TRIM25|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0035890	exit from host	35	1	TRIM25|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0035891	exit from host cell	35	1	TRIM25|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0038083	peptidyl-tyrosine autophosphorylation	35	1	NTRK1|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0042269	regulation of natural killer cell mediated cytotoxicity	35	1	SERPINB4|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0045687	positive regulation of glial cell differentiation	35	1	APP|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0050982	detection of mechanical stimulus	35	1	NTRK1|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0052126	movement in host environment	35	1	TRIM25|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0052192	movement in environment of other organism involved in symbiotic interaction	35	1	TRIM25|0	0.06637634333075788	15.065608465608467	0.06435476861111533	1
GO:0022618	ribonucleoprotein complex assembly	222	2	RPL11|1;RPS14|1	0.4210156634122357	4.750417083750418	0.06584517000624657	1
GO:0002707	negative regulation of lymphocyte mediated immunity	36	1	SERPINB4|0	0.068272810283065255	14.647119341563785	0.06613356182668395	1
GO:0019731	antibacterial humoral response	36	1	RPL39|1	0.068272810283065255	14.647119341563785	0.06613356182668395	1
GO:1900271	regulation of long-term synaptic potentiation	36	1	APP|0	0.068272810283065255	14.647119341563785	0.06613356182668395	1
GO:2000273	positive regulation of signaling receptor activity	36	1	APP|0	0.068272810283065255	14.647119341563785	0.06613356182668395	1
GO:0071310	cellular response to organic substance	2367	8	APP|0;KRAS|0;NTRK1|0;TRIM25|0;IKBKG|0;RPL23|1;SASH1|1;TNIP2|0	4.48893727611154	1.7821590073385598	0.06674447281072104	1
GO:0006464	cellular protein modification process	3699	11	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	7.015031256584955	1.5680614380262934	0.06731289003996155	1
GO:0036211	protein modification process	3699	11	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	7.015031256584955	1.5680614380262934	0.06731289003996155	1
GO:0048523	negative regulation of cellular process	4167	12	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPS14|1;SERPINB4|0;IKBKG|0;MFHAS1|1;RPL23|1;TNIP2|0	7.902577790264803	1.5184918539850145	0.06749672832123665	1
GO:0002715	regulation of natural killer cell mediated immunity	37	1	SERPINB4|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0002833	positive regulation of response to biotic stimulus	37	1	SASH1|1	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0019985	translesion synthesis	37	1	TRIM25|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0042551	neuron maturation	37	1	APP|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0045581	negative regulation of T cell differentiation	37	1	RUNX3|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0061900	glial cell activation	37	1	APP|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0071867	response to monoamine	37	1	APP|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0071869	response to catecholamine	37	1	APP|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0098815	modulation of excitatory postsynaptic potential	37	1	APP|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0099054	presynapse assembly	37	1	APP|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:2000772	regulation of cellular senescence	37	1	KRAS|0	0.07016927723537261	14.251251251251253	0.06790909832627445	1
GO:0031330	negative regulation of cellular catabolic process	227	2	RPL11|1;RPL23|1	0.43049799817377254	4.645782346222875	0.06845831598623553	1
GO:0046688	response to copper ion	38	1	APP|0	0.07206574418767998	13.876218323586746	0.06968138384354128	1
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	38	1	RPL26|1	0.07206574418767998	13.876218323586746	0.06968138384354128	1
GO:1904036	negative regulation of epithelial cell apoptotic process	38	1	TNIP2|0	0.07206574418767998	13.876218323586746	0.06968138384354128	1
GO:1903362	regulation of cellular protein catabolic process	230	2	RPL11|1;RPL23|1	0.43618739903069464	4.5851851851851855	0.07004285513369168	1
GO:0007050	cell cycle arrest	232	2	RPL26|1;RPL23|1	0.43998033293530936	4.54565772669221	0.07110604151299782	1
GO:0038179	neurotrophin signaling pathway	39	1	NTRK1|0	0.07396221113998735	13.520417853751187	0.07145042410244828	1
GO:0050435	amyloid-beta metabolic process	39	1	APP|0	0.07396221113998735	13.520417853751187	0.07145042410244828	1
GO:0051932	synaptic transmission, GABAergic	39	1	KRAS|0	0.07396221113998735	13.520417853751187	0.07145042410244828	1
GO:0099172	presynapse organization	39	1	APP|0	0.07396221113998735	13.520417853751187	0.07145042410244828	1
GO:2000404	regulation of T cell migration	39	1	APP|0	0.07396221113998735	13.520417853751187	0.07145042410244828	1
GO:0051171	regulation of nitrogen compound metabolic process	5172	14	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPS14|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	9.808527077333707	1.4273294950015756	0.07166677178935865	1
GO:0019220	regulation of phosphate metabolic process	1585	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	3.0059001194071784	1.9960743077462322	0.07228106946838864	1
GO:0051174	regulation of phosphorus metabolic process	1587	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	3.009693053311793	1.9935587761674718	0.07263919893331239	1
GO:0009617	response to bacterium	517	3	RPL39|1;SASH1|1;TNIP2|0	0.9804734143429092	3.059746400171932	0.07311742680836963	1
GO:0010799	regulation of peptidyl-threonine phosphorylation	40	1	APP|0	0.07585867809229473	13.182407407407407	0.07321622481728418	1
GO:0030225	macrophage differentiation	40	1	APP|0	0.07585867809229473	13.182407407407407	0.07321622481728418	1
GO:0032480	negative regulation of type I interferon production	40	1	TRIM25|0	0.07585867809229473	13.182407407407407	0.07321622481728418	1
GO:0071826	ribonucleoprotein complex subunit organization	236	2	RPL11|1;RPS14|1	0.44756620074453884	4.468612680477087	0.07324856109184497	1
GO:0033993	response to lipid	849	4	KRAS|0;TRIM25|0;SASH1|1;TNIP2|0	1.6101004425089556	2.484317061466649	0.0739991727636331	1
GO:0051602	response to electrical stimulus	41	1	NTRK1|0	0.07775514504460208	12.860885275519424	0.0749787916926754	1
GO:0007411	axon guidance	240	2	APP|0;NTRK1|0	0.45515206855376833	4.394135802469136	0.07541226058376105	1
GO:0071417	cellular response to organonitrogen compound	525	3	APP|0;NTRK1|0;RPL23|1	0.9956451499613682	3.0131216931216933	0.07581572270115244	1
GO:0097485	neuron projection guidance	241	2	APP|0;NTRK1|0	0.4570485355060757	4.375902873828185	0.07595644609250451	1
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	42	1	IKBKG|0	0.07965161199690945	12.55467372134039	0.076738130423607	1
GO:0050999	regulation of nitric-oxide synthase activity	42	1	KRAS|0	0.07965161199690945	12.55467372134039	0.076738130423607	1
GO:1900449	regulation of glutamate receptor signaling pathway	42	1	APP|0	0.07965161199690945	12.55467372134039	0.076738130423607	1
GO:0008219	cell death	2018	7	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;IKBKG|0;TNIP2|0	3.8270703097562686	1.8290753588077673	0.07726394017007643	1
GO:0051251	positive regulation of lymphocyte activation	244	2	RUNX3|0;TNIP2|0	0.4627379363629978	4.322100789313904	0.07759672507029935	1
GO:0021545	cranial nerve development	43	1	NTRK1|0	0.08154807894921683	12.262704565030146	0.07849424669543226	1
GO:0048483	autonomic nervous system development	43	1	NTRK1|0	0.08154807894921683	12.262704565030146	0.07849424669543226	1
GO:0016579	protein deubiquitination	248	2	IKBKG|0;TNIP2|0	0.47032380417222724	4.252389486260454	0.07980154427835529	1
GO:0010033	response to organic substance	2893	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;TRIM25|0;IKBKG|0;RPL23|1;SASH1|1;TNIP2|0	5.4864788930252155	1.6403963590275379	0.07986314644976655	1
GO:0006378	mRNA polyadenylation	44	1	APP|0	0.0834445459015242	11.984006734006734	0.08024714618389384	1
GO:0035094	response to nicotine	44	1	NTRK1|0	0.0834445459015242	11.984006734006734	0.08024714618389384	1
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	44	1	RPL26|1	0.0834445459015242	11.984006734006734	0.08024714618389384	1
GO:0043631	RNA polyadenylation	44	1	APP|0	0.0834445459015242	11.984006734006734	0.08024714618389384	1
GO:0090342	regulation of cell aging	44	1	KRAS|0	0.0834445459015242	11.984006734006734	0.08024714618389384	1
GO:0031400	negative regulation of protein modification process	538	3	RPL11|1;MFHAS1|1;RPL23|1	1.0202992203413639	2.940313919867824	0.08029607106050829	1
GO:0045786	negative regulation of cell cycle	540	3	RUNX3|0;RPL26|1;RPL23|1	1.0240921542459787	2.9294238683127576	0.08099573795790271	1
GO:0051173	positive regulation of nitrogen compound metabolic process	2901	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL26|1;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	5.501650628643675	1.635872687578996	0.08102256465485813	1
GO:0007528	neuromuscular junction development	45	1	APP|0	0.08534101285383155	11.71769547325103	0.08199683455513551	1
GO:0008038	neuron recognition	45	1	APP|0	0.08534101285383155	11.71769547325103	0.08199683455513551	1
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	45	1	RUNX3|0	0.08534101285383155	11.71769547325103	0.08199683455513551	1
GO:0045620	negative regulation of lymphocyte differentiation	45	1	RUNX3|0	0.08534101285383155	11.71769547325103	0.08199683455513551	1
GO:0046638	positive regulation of alpha-beta T cell differentiation	45	1	RUNX3|0	0.08534101285383155	11.71769547325103	0.08199683455513551	1
GO:0042063	gliogenesis	252	2	APP|0;KRAS|0	0.47790967198145673	4.184891240446796	0.0820263125378502	1
GO:0007049	cell cycle	1642	6	APP|0;RUNX3|0;RPL26|1;RPS15A|1;RPL23|1;CALML5|0	3.1139987356886984	1.9267830558938963	0.08290805189673844	1
GO:0002704	negative regulation of leukocyte mediated immunity	46	1	SERPINB4|0	0.08723747980613893	11.462962962962964	0.0837433174657195	1
GO:0045824	negative regulation of innate immune response	46	1	SERPINB4|0	0.08723747980613893	11.462962962962964	0.0837433174657195	1
GO:0050885	neuromuscular process controlling balance	46	1	APP|0	0.08723747980613893	11.462962962962964	0.0837433174657195	1
GO:0099601	regulation of neurotransmitter receptor activity	46	1	APP|0	0.08723747980613893	11.462962962962964	0.0837433174657195	1
GO:0150076	neuroinflammatory response	46	1	APP|0	0.08723747980613893	11.462962962962964	0.0837433174657195	1
GO:0051348	negative regulation of transferase activity	256	2	RPL11|1;RPL23|1	0.4854955397906862	4.119502314814815	0.08427062873975388	1
GO:0010243	response to organonitrogen compound	892	4	APP|0;NTRK1|0;TRIM25|0;RPL23|1	1.6916485214581722	2.3645573824946022	0.08535059385618882	1
